Oxygen,Radius,Myoglobin,Metabolism,Advantage
0.009,45,0.01,0.061060083,0.06341553
0.01,45,0.01,0.065391923,0.065764261
0.02,45,0.01,0.100627831,0.074556214
0.03,45,0.01,0.126344832,0.066305765
0.04,45,0.01,0.146955187,0.055056748
0.05,45,0.01,0.164615531,0.045680585
0.06,45,0.01,0.18034478,0.038454182
0.07,45,0.01,0.1946807,0.032956341
0.08,45,0.01,0.207936667,0.028767439
0.09,45,0.01,0.220312285,0.025496919
0.1,45,0.01,0.231948842,0.022858481
0.11,45,0.01,0.242954063,0.020688903
0.12,45,0.01,0.253411631,0.018891029
0.13,45,0.01,0.263386873,0.017383646
0.14,45,0.01,0.272932285,0.016093857
0.15,45,0.01,0.282091929,0.014968943
0.16,45,0.01,0.290903662,0.013979259
0.17,45,0.01,0.29939982,0.013108251
0.18,45,0.01,0.307607653,0.012340805
0.19,45,0.01,0.315550192,0.011658959
0.2,45,0.01,0.323247403,0.0110449
0.21,45,0.01,0.330717127,0.01048551
0.22,45,0.01,0.337975515,0.009973814
0.23,45,0.01,0.345037073,0.009506753
0.24,45,0.01,0.351914607,0.009081676
0.25,45,0.01,0.358619338,0.008694191
0.001,50,0.01,0.011061268,0.032589783
0.002,50,0.01,0.019289706,0.037914759
0.003,50,0.01,0.026043377,0.04267215
0.004,50,0.01,0.031915576,0.046963958
0.005,50,0.01,0.037205525,0.05086024
0.006,50,0.01,0.042079633,0.05440824
0.007,50,0.01,0.046637253,0.057638598
0.008,50,0.01,0.05094103,0.060570156
0.009,50,0.01,0.055032277,0.063213431
0.01,50,0.01,0.058939357,0.065573764
0.02,50,0.01,0.090765443,0.07462426
0.03,50,0.01,0.11404012,0.06658759
0.04,50,0.01,0.132711882,0.05539974
0.05,50,0.01,0.148723858,0.04602468
0.06,50,0.01,0.16299601,0.038781313
0.07,50,0.01,0.176014165,0.033257634
0.08,50,0.01,0.188061521,0.029044229
0.09,50,0.01,0.199317977,0.025756275
0.1,50,0.01,0.209910396,0.023104518
0.11,50,0.01,0.219935507,0.020921601
0.12,50,0.01,0.229468666,0.019110582
0.13,50,0.01,0.238568727,0.017592748
0.14,50,0.01,0.247282816,0.016295927
0.15,50,0.01,0.255650349,0.015165548
0.16,50,0.01,0.263705236,0.01416984
0.17,50,0.01,0.271476582,0.013291841
0.18,50,0.01,0.278989002,0.012517669
0.19,50,0.01,0.286263266,0.011830702
0.2,50,0.01,0.293317273,0.011213295
0.21,50,0.01,0.300166942,0.010651347
0.22,50,0.01,0.306826704,0.010136662
0.23,50,0.01,0.313309595,0.009665656
0.24,50,0.01,0.319627204,0.00923614
0.25,50,0.01,0.325789701,0.008844652
0.001,55,0.01,0.010068715,0.032459247
0.002,55,0.01,0.017557355,0.03776828
0.003,55,0.01,0.023703146,0.042513237
0.004,55,0.01,0.02904662,0.046795624
0.005,55,0.01,0.03386041,0.050685497
0.006,55,0.01,0.038296149,0.054230007
0.007,55,0.01,0.042444376,0.057459947
0.008,55,0.01,0.046362177,0.060394159
0.009,55,0.01,0.050087195,0.063043292
0.01,55,0.01,0.05364526,0.065412706
0.02,55,0.01,0.082661853,0.074671944
0.03,55,0.01,0.1039164,0.066811673
0.04,55,0.01,0.120981383,0.055675495
0.05,55,0.01,0.135624787,0.04630207
0.06,55,0.01,0.148685115,0.039045458
0.07,55,0.01,0.160605384,0.033501049
0.08,55,0.01,0.171643927,0.029267497
0.09,55,0.01,0.181964514,0.025965103
0.1,55,0.01,0.191682261,0.023302574
0.11,55,0.01,0.200884921,0.021109005
0.12,55,0.01,0.209641016,0.019287253
0.13,55,0.01,0.218004107,0.017760629
0.14,55,0.01,0.226016967,0.016457839
0.15,55,0.01,0.233715257,0.015323062
0.16,55,0.01,0.241129666,0.014322704
0.17,55,0.01,0.248286636,0.013439176
0.18,55,0.01,0.255208609,0.012659423
0.19,55,0.01,0.261914513,0.011967985
0.2,55,0.01,0.268420587,0.011347618
0.21,55,0.01,0.274741208,0.010783605
0.22,55,0.01,0.280889401,0.010266715
0.23,55,0.01,0.286876988,0.00979277
0.24,55,0.01,0.292714536,0.009359717
0.25,55,0.01,0.298411349,0.008964795
0.001,60,0.01,0.009239585,0.032349522
0.002,60,0.01,0.016110441,0.037645001
0.003,60,0.01,0.021748701,0.042379399
0.004,60,0.01,0.02665075,0.046653759
0.005,60,0.01,0.03106697,0.050538075
0.006,60,0.01,0.035136629,0.054079464
0.007,60,0.01,0.038942887,0.057308755
0.008,60,0.01,0.042538179,0.060244928
0.009,60,0.01,0.045957075,0.062898673
0.01,60,0.01,0.04922329,0.065275328
0.02,60,0.01,0.075885294,0.074706521
0.03,60,0.01,0.095441469,0.066994233
0.04,60,0.01,0.111153363,0.055902228
0.05,60,0.01,0.124642707,0.046530644
0.06,60,0.01,0.136679789,0.03926343
0.07,60,0.01,0.147671733,0.033702029
0.08,60,0.01,0.157856025,0.029451641
0.09,60,0.01,0.167382983,0.026137062
0.1,60,0.01,0.176357977,0.023465615
0.11,60,0.01,0.184861293,0.021263337
0.12,60,0.01,0.192955748,0.019432677
0.13,60,0.01,0.20069049,0.017898553
0.14,60,0.01,0.208104688,0.016590605
0.15,60,0.01,0.215230904,0.015452151
0.16,60,0.01,0.222097156,0.014448058
0.17,60,0.01,0.228727657,0.013560055
0.18,60,0.01,0.235143023,0.012775599
0.19,60,0.01,0.241360646,0.012080224
0.2,60,0.01,0.247395402,0.01145719
0.21,60,0.01,0.253260401,0.010891394
0.22,60,0.01,0.258967508,0.010372794
0.23,60,0.01,0.264527523,0.009896594
0.24,60,0.01,0.269950147,0.009460708
0.25,60,0.01,0.275243951,0.009062863
0.001,65,0.01,0.008536596,0.032256114
0.002,65,0.01,0.014883805,0.037540078
0.003,65,0.01,0.020091938,0.042265306
0.004,65,0.01,0.024619899,0.046532726
0.005,65,0.01,0.028699176,0.050412154
0.006,65,0.01,0.032458537,0.053950748
0.007,65,0.01,0.035974875,0.057179365
0.008,65,0.01,0.039296674,0.060117013
0.009,65,0.01,0.042455896,0.062774437
0.01,65,0.01,0.04547446,0.06515702
0.02,65,0.01,0.070134763,0.074732361
0.03,65,0.01,0.088243322,0.067145937
0.04,65,0.01,0.102800342,0.056092058
0.05,65,0.01,0.115303606,0.046722307
0.06,65,0.01,0.126465438,0.039446336
0.07,65,0.01,0.136662439,0.033870642
0.08,65,0.01,0.146114367,0.029605847
0.09,65,0.01,0.154960143,0.026280743
0.1,65,0.01,0.163296911,0.023601693
0.11,65,0.01,0.171198655,0.021392135
0.12,65,0.01,0.178723354,0.019553961
0.13,65,0.01,0.185916415,0.018013408
0.14,65,0.01,0.192813973,0.01670102
0.15,65,0.01,0.19944599,0.015559515
0.16,65,0.01,0.205838234,0.014552451
0.17,65,0.01,0.212013029,0.013660861
0.18,65,0.01,0.217989435,0.012872519
0.19,65,0.01,0.223783547,0.012173786
0.2,65,0.01,0.229409094,0.011548422
0.21,65,0.01,0.234878134,0.010981134
0.22,65,0.01,0.24020156,0.010461222
0.23,65,0.01,0.245389305,0.009983289
0.24,65,0.01,0.25045033,0.009545137
0.25,65,0.01,0.255392581,0.009144829
0.001,70,0.01,0.007933001,0.032175561
0.002,70,0.01,0.013830713,0.037449626
0.003,70,0.01,0.018669676,0.042166905
0.004,70,0.01,0.022876577,0.046428346
0.005,70,0.01,0.026666661,0.050303468
0.006,70,0.01,0.030159667,0.053839567
0.007,70,0.01,0.033427099,0.057067432
0.008,70,0.01,0.036514045,0.060006224
0.009,70,0.01,0.039450224,0.062666645
0.01,70,0.01,0.042256014,0.065054155
0.02,70,0.01,0.06519382,0.07475191
0.03,70,0.01,0.08205393,0.067273692
0.04,70,0.01,0.095613839,0.056252879
0.05,70,0.01,0.107264949,0.046884827
0.06,70,0.01,0.117669723,0.039601507
0.07,70,0.01,0.127178489,0.034013791
0.08,70,0.01,0.135995737,0.029736762
0.09,70,0.01,0.144250606,0.026402731
0.1,70,0.01,0.152033213,0.023717332
0.11,70,0.01,0.159412156,0.021501741
0.12,70,0.01,0.166441265,0.019657248
0.13,70,0.01,0.173162744,0.018111173
0.14,70,0.01,0.179610134,0.016794896
0.15,70,0.01,0.185811188,0.015650744
0.16,70,0.01,0.191789757,0.014641192
0.17,70,0.01,0.197566543,0.013746582
0.18,70,0.01,0.203159265,0.012954875
0.19,70,0.01,0.208582904,0.012253144
0.2,70,0.01,0.21385021,0.011625618
0.21,70,0.01,0.218972347,0.01105693
0.22,70,0.01,0.223959383,0.010535867
0.23,70,0.01,0.228820509,0.010056498
0.24,70,0.01,0.233564044,0.009616439
0.25,70,0.01,0.238197388,0.009213979
0.001,5,0.02,0.097795462,0.056932895
0.002,5,0.02,0.171320462,0.064923576
0.003,5,0.02,0.231684778,0.071514788
0.004,5,0.02,0.283705197,0.076859138
0.005,5,0.02,0.329792591,0.081052064
0.006,5,0.02,0.371286589,0.084161207
0.007,5,0.02,0.40900101,0.08624661
0.008,5,0.02,0.443474919,0.087373438
0.009,5,0.02,0.475097659,0.087618258
0.01,5,0.02,0.504173938,0.08707012
0.02,5,0.02,0.699118828,0.05912576
0.03,5,0.02,0.801223883,0.029609805
0.04,5,0.02,0.861559859,0.011868575
0.05,5,0.02,0.898156147,0.004029514
0.06,5,0.02,0.920675749,0.001416621
0.07,5,0.02,0.935176447,0.000573152
0.08,5,0.02,0.945083899,0.000266456
0.09,5,0.02,0.952227403,0.000138535
0.1,5,0.02,0.957607344,7.85645E-05
0.11,5,0.02,0.961801069,4.76868E-05
0.12,5,0.02,0.96516097,3.05513E-05
0.13,5,0.02,0.967913128,2.04506E-05
0.14,5,0.02,0.970208876,1.4193E-05
0.15,5,0.02,0.972153206,1.01518E-05
0.16,5,0.02,0.973821209,7.45112E-06
0.17,5,0.02,0.975267994,5.59131E-06
0.18,5,0.02,0.976534917,4.27534E-06
0.19,5,0.02,0.977653623,3.32532E-06
0.2,5,0.02,0.978648732,2.62403E-06
0.21,5,0.02,0.979539695,2.09997E-06
0.22,5,0.02,0.980342076,1.69941E-06
0.23,5,0.02,0.981068484,1.39032E-06
0.24,5,0.02,0.981729238,1.14798E-06
0.25,5,0.02,0.982332869,9.55889E-07
0.001,10,0.02,0.053291126,0.06001394
0.002,10,0.02,0.09347455,0.069447283
0.003,10,0.02,0.126747541,0.077763831
0.004,10,0.02,0.155808062,0.085147781
0.005,10,0.02,0.182009225,0.091717116
0.006,10,0.02,0.20609787,0.097544629
0.007,10,0.02,0.228516163,0.102673001
0.008,10,0.02,0.249541112,0.107126334
0.009,10,0.02,0.26935547,0.110919118
0.01,10,0.02,0.288086452,0.114063231
0.02,10,0.02,0.430757358,0.116004484
0.03,10,0.02,0.52267347,0.093658943
0.04,10,0.02,0.590130093,0.072252469
0.05,10,0.02,0.644310877,0.056120368
0.06,10,0.02,0.689911415,0.044391414
0.07,10,0.02,0.729214767,0.035718626
0.08,10,0.02,0.763528009,0.029118174
0.09,10,0.02,0.793707872,0.023950797
0.1,10,0.02,0.820364277,0.019794356
0.11,10,0.02,0.843954358,0.016378758
0.12,10,0.02,0.864832047,0.013518891
0.13,10,0.02,0.883275725,0.011084071
0.14,10,0.02,0.899506933,0.00898284
0.15,10,0.02,0.913702552,0.007145886
0.16,10,0.02,0.926002887,0.005521756
0.17,10,0.02,0.936518473,0.004074678
0.18,10,0.02,0.945338483,0.002793463
0.19,10,0.02,0.952550082,0.001721668
0.2,10,0.02,0.958280927,0.000954782
0.21,10,0.02,0.962743542,0.000509478
0.22,10,0.02,0.966213481,0.00028134
0.23,10,0.02,0.968952248,0.000165522
0.24,10,0.02,0.971161307,0.000103733
0.25,10,0.02,0.972982117,6.86195E-05
0.001,15,0.02,0.036434782,0.058475523
0.002,15,0.02,0.063863765,0.067860418
0.003,15,0.02,0.086577036,0.07621234
0.004,15,0.02,0.106445097,0.083716755
0.005,15,0.02,0.124408054,0.090497099
0.006,15,0.02,0.140985922,0.096632976
0.007,15,0.02,0.156486846,0.102173074
0.008,15,0.02,0.171103313,0.107144819
0.009,15,0.02,0.184961007,0.111562015
0.01,15,0.02,0.198145524,0.115431087
0.02,15,0.02,0.301983875,0.126689539
0.03,15,0.02,0.372034105,0.109308552
0.04,15,0.02,0.424747233,0.088772796
0.05,15,0.02,0.468120502,0.072143436
0.06,15,0.02,0.5056654,0.059589994
0.07,15,0.02,0.539080895,0.050180366
0.08,15,0.02,0.569302971,0.042981935
0.09,15,0.02,0.596917789,0.037333884
0.1,15,0.02,0.622335867,0.032811431
0.11,15,0.02,0.645863808,0.029114626
0.12,15,0.02,0.667738464,0.026030606
0.13,15,0.02,0.688149319,0.023420292
0.14,15,0.02,0.707252357,0.021187311
0.15,15,0.02,0.725177124,0.019254324
0.16,15,0.02,0.74203171,0.017561057
0.17,15,0.02,0.757907834,0.016065722
0.18,15,0.02,0.772884767,0.014737814
0.19,15,0.02,0.787031313,0.013550458
0.2,15,0.02,0.800407055,0.01248019
0.21,15,0.02,0.813063985,0.011509643
0.22,15,0.02,0.825048192,0.010626483
0.23,15,0.02,0.836400816,0.00981975
0.24,15,0.02,0.847158417,0.009078667
0.25,15,0.02,0.857353439,0.008394313
0.001,20,0.02,0.02765484,0.057185928
0.002,20,0.02,0.048447527,0.066447941
0.003,20,0.02,0.065657558,0.074720592
0.004,20,0.02,0.08071581,0.082187258
0.005,20,0.02,0.094342202,0.08897223
0.006,20,0.02,0.106935481,0.095157453
0.007,20,0.02,0.118732221,0.10079449
0.008,20,0.02,0.129880245,0.105913308
0.009,20,0.02,0.14047588,0.110529119
0.01,20,0.02,0.150584324,0.114648119
0.02,20,0.02,0.231416445,0.130023347
0.03,20,0.02,0.287134419,0.115485246
0.04,20,0.02,0.329473795,0.095665589
0.05,20,0.02,0.364577306,0.078935553
0.06,20,0.02,0.395223467,0.066014162
0.07,20,0.02,0.42276195,0.056207224
0.08,20,0.02,0.447929399,0.04868181
0.09,20,0.02,0.471175406,0.042762268
0.1,20,0.02,0.492807234,0.038005377
0.11,20,0.02,0.513053748,0.034120207
0.12,20,0.02,0.532092084,0.030890128
0.13,20,0.02,0.550062219,0.028155108
0.14,20,0.02,0.567078278,0.025808693
0.15,20,0.02,0.583236142,0.023779403
0.16,20,0.02,0.598617116,0.022010021
0.17,20,0.02,0.613289903,0.020450983
0.18,20,0.02,0.627312896,0.019063762
0.19,20,0.02,0.640736759,0.017822047
0.2,20,0.02,0.653606285,0.016706972
0.21,20,0.02,0.665961175,0.015701496
0.22,20,0.02,0.677836348,0.014788975
0.23,20,0.02,0.689262483,0.013955204
0.24,20,0.02,0.700266909,0.013190125
0.25,20,0.02,0.710874415,0.012486907
0.001,25,0.02,0.022278833,0.056263935
0.002,25,0.02,0.039014375,0.065424008
0.003,25,0.02,0.052860543,0.073621574
0.004,25,0.02,0.064975725,0.081037925
0.005,25,0.02,0.075943102,0.087797173
0.006,25,0.02,0.086085955,0.093982271
0.007,25,0.02,0.095596249,0.0996463
0.008,25,0.02,0.104594003,0.104820791
0.009,25,0.02,0.113157392,0.109522123
0.01,25,0.02,0.121339201,0.11375693
0.02,25,0.02,0.18733337,0.131397364
0.03,25,0.02,0.233401403,0.11866637
0.04,25,0.02,0.268596157,0.099378074
0.05,25,0.02,0.297881945,0.082643295
0.06,25,0.02,0.323550674,0.069532732
0.07,25,0.02,0.346719847,0.059488888
0.08,25,0.02,0.367997873,0.051757662
0.09,25,0.02,0.387751731,0.04567296
0.1,25,0.02,0.40622758,0.040771836
0.11,25,0.02,0.42360724,0.036760107
0.12,25,0.02,0.440032098,0.033428484
0.13,25,0.02,0.455613945,0.030613589
0.14,25,0.02,0.470442931,0.028196734
0.15,25,0.02,0.484594208,0.026100067
0.16,25,0.02,0.49813203,0.024269874
0.17,25,0.02,0.51111149,0.022661166
0.18,25,0.02,0.523579498,0.021233586
0.19,25,0.02,0.535576158,0.019954743
0.2,25,0.02,0.547136461,0.018802178
0.21,25,0.02,0.558291602,0.017760591
0.22,25,0.02,0.569069577,0.016817101
0.23,25,0.02,0.579495306,0.015958611
0.24,25,0.02,0.589590783,0.015172421
0.25,25,0.02,0.599375508,0.014448203
0.001,30,0.02,0.018651254,0.055594928
0.002,30,0.02,0.032652513,0.064676795
0.003,30,0.02,0.044232526,0.072814138
0.004,30,0.02,0.054364344,0.080186662
0.005,30,0.02,0.063538046,0.086918112
0.006,30,0.02,0.072025448,0.093091909
0.007,30,0.02,0.079988059,0.098762023
0.008,30,0.02,0.087526906,0.103961022
0.009,30,0.02,0.094707794,0.108706193
0.01,30,0.02,0.101575105,0.113004614
0.02,30,0.02,0.157275841,0.132063232
0.03,30,0.02,0.19648312,0.120573518
0.04,30,0.02,0.226539719,0.101684459
0.05,30,0.02,0.251602653,0.084971254
0.06,30,0.02,0.273619818,0.071751055
0.07,30,0.02,0.29354386,0.061554418
0.08,30,0.02,0.311893051,0.053682986
0.09,30,0.02,0.328978196,0.04748695
0.1,30,0.02,0.345005172,0.042491268
0.11,30,0.02,0.360124651,0.038393789
0.12,30,0.02,0.374454,0.034989279
0.13,30,0.02,0.388086421,0.032117254
0.14,30,0.02,0.401096776,0.029653724
0.15,30,0.02,0.413546887,0.027513432
0.16,30,0.02,0.425489498,0.025640703
0.17,30,0.02,0.436970251,0.02399377
0.18,30,0.02,0.448028409,0.022535024
0.19,30,0.02,0.458697519,0.021230752
0.2,30,0.02,0.469006494,0.02005462
0.21,30,0.02,0.478980832,0.018988723
0.22,30,0.02,0.488643482,0.018020804
0.23,30,0.02,0.498015178,0.017140283
0.24,30,0.02,0.507114467,0.01633611
0.25,30,0.02,0.515957776,0.015597242
0.001,35,0.02,0.01603877,0.055092138
0.002,35,0.02,0.028072864,0.064113197
0.003,35,0.02,0.038023212,0.07220269
0.004,35,0.02,0.046728627,0.079539095
0.005,35,0.02,0.054611691,0.086245652
0.006,35,0.02,0.061906882,0.092406081
0.007,35,0.02,0.068753587,0.098074989
0.008,35,0.02,0.075239027,0.103285566
0.009,35,0.02,0.081420024,0.108055795
0.01,35,0.02,0.087334879,0.112393173
0.02,35,0.02,0.135496741,0.13241817
0.03,35,0.02,0.169597896,0.121831455
0.04,35,0.02,0.195803183,0.103251052
0.05,35,0.02,0.217684569,0.086566349
0.06,35,0.02,0.236934714,0.073276934
0.07,35,0.02,0.254383439,0.062975171
0.08,35,0.02,0.270482107,0.055002654
0.09,35,0.02,0.285500555,0.048725962
0.1,35,0.02,0.299616008,0.043663576
0.11,35,0.02,0.31295711,0.039505355
0.12,35,0.02,0.325624032,0.036047108
0.13,35,0.02,0.337696657,0.033131946
0.14,35,0.02,0.349239139,0.030634463
0.15,35,0.02,0.3603041,0.028464167
0.16,35,0.02,0.370936206,0.026561898
0.17,35,0.02,0.381174229,0.024886621
0.18,35,0.02,0.391051824,0.023403371
0.19,35,0.02,0.400597899,0.022079432
0.2,35,0.02,0.409837257,0.020886782
0.21,35,0.02,0.418791543,0.019804854
0.22,35,0.02,0.427480114,0.018820052
0.23,35,0.02,0.435920545,0.017922553
0.24,35,0.02,0.444128746,0.017103076
0.25,35,0.02,0.45211895,0.016351687
0.001,40,0.02,0.014067862,0.054700966
0.002,40,0.02,0.024619069,0.063673782
0.003,40,0.02,0.033341414,0.071724895
0.004,40,0.02,0.040971999,0.079031615
0.005,40,0.02,0.047882243,0.085716893
0.006,40,0.02,0.054278298,0.091864577
0.007,40,0.02,0.060282752,0.097529626
0.008,40,0.02,0.065972344,0.102745833
0.009,40,0.02,0.071397071,0.107531633
0.01,40,0.02,0.076590622,0.111894869
0.02,40,0.02,0.119000188,0.13261975
0.03,40,0.02,0.149160713,0.122719133
0.04,40,0.02,0.172379255,0.104383361
0.05,40,0.02,0.191785335,0.087727057
0.06,40,0.02,0.208875016,0.074390488
0.07,40,0.02,0.22438317,0.064012291
0.08,40,0.02,0.238709501,0.055963586
0.09,40,0.02,0.252092527,0.049625574
0.1,40,0.02,0.264687975,0.044513551
0.11,40,0.02,0.276608109,0.040310504
0.12,40,0.02,0.287940228,0.03681166
0.13,40,0.02,0.298754184,0.033863066
0.14,40,0.02,0.309106148,0.031339547
0.15,40,0.02,0.319042012,0.029147284
0.16,40,0.02,0.328600512,0.027223725
0.17,40,0.02,0.33781528,0.025527267
0.18,40,0.02,0.346715688,0.024024685
0.19,40,0.02,0.355327122,0.022684808
0.2,40,0.02,0.363671366,0.021479317
0.21,40,0.02,0.371767301,0.020385903
0.22,40,0.02,0.379631678,0.019389307
0.23,40,0.02,0.387279685,0.018479372
0.24,40,0.02,0.394725167,0.017647767
0.25,40,0.02,0.401980628,0.016885787
0.001,45,0.02,0.012528129,0.054390167
0.002,45,0.02,0.021921597,0.063324046
0.003,45,0.02,0.02968551,0.071343928
0.004,45,0.02,0.036477245,0.078626133
0.005,45,0.02,0.042628109,0.085293383
0.006,45,0.02,0.048322025,0.091429549
0.007,45,0.02,0.053668399,0.097089939
0.008,45,0.02,0.058735732,0.10230872
0.009,45,0.02,0.063568663,0.107104677
0.01,45,0.02,0.068197263,0.11148598
0.02,45,0.02,0.106076411,0.132738979
0.03,45,0.02,0.133106966,0.123375788
0.04,45,0.02,0.153944729,0.105237783
0.05,45,0.02,0.171373325,0.088607847
0.06,45,0.02,0.186732862,0.075237783
0.07,45,0.02,0.200682666,0.064802173
0.08,45,0.02,0.213581365,0.056694603
0.09,45,0.02,0.225642724,0.050308739
0.1,45,0.02,0.237005714,0.045158504
0.11,45,0.02,0.247769953,0.040921227
0.12,45,0.02,0.258012772,0.037390817
0.13,45,0.02,0.267796202,0.034415547
0.14,45,0.02,0.277170219,0.031871172
0.15,45,0.02,0.286175554,0.029661857
0.16,45,0.02,0.294846423,0.02772222
0.17,45,0.02,0.303212494,0.026009567
0.18,45,0.02,0.311299772,0.024491617
0.19,45,0.02,0.319130862,0.023138645
0.2,45,0.02,0.326725205,0.021922679
0.21,45,0.02,0.334099586,0.020820402
0.22,45,0.02,0.341268796,0.019815141
0.23,45,0.02,0.348246191,0.018895965
0.24,45,0.02,0.355043983,0.018054865
0.25,45,0.02,0.361673283,0.01728407
0.001,50,0.02,0.011292087,0.054137162
0.002,50,0.02,0.019756644,0.063039136
0.003,50,0.02,0.026751765,0.071033159
0.004,50,0.02,0.032870668,0.078294957
0.005,50,0.02,0.038412358,0.08494692
0.006,50,0.02,0.043542859,0.091072951
0.007,50,0.02,0.048360951,0.096728584
0.008,50,0.02,0.052928496,0.101948337
0.009,50,0.02,0.05728581,0.106751273
0.01,50,0.02,0.061460053,0.111145817
0.02,50,0.02,0.095680087,0.132811556
0.03,50,0.02,0.120165958,0.12388096
0.04,50,0.02,0.139062838,0.105906124
0.05,50,0.02,0.154876742,0.089299973
0.06,50,0.02,0.168821109,0.075904946
0.07,50,0.02,0.181493749,0.065424488
0.08,50,0.02,0.193219849,0.057269821
0.09,50,0.02,0.204193096,0.050845251
0.1,50,0.02,0.214539009,0.045664406
0.11,50,0.02,0.224347141,0.041400024
0.12,50,0.02,0.233686881,0.037844414
0.13,50,0.02,0.242613991,0.034847446
0.14,50,0.02,0.251173488,0.032286016
0.15,50,0.02,0.259402005,0.030063051
0.16,50,0.02,0.267330202,0.028110903
0.17,50,0.02,0.274984607,0.026385615
0.18,50,0.02,0.282388525,0.024855349
0.19,50,0.02,0.289562312,0.023491563
0.2,50,0.02,0.296523525,0.022266871
0.21,50,0.02,0.303287295,0.021157464
0.22,50,0.02,0.309866883,0.020145557
0.23,50,0.02,0.316274214,0.019219382
0.24,50,0.02,0.32252019,0.018370863
0.25,50,0.02,0.328614784,0.017592841
0.001,55,0.02,0.010278069,0.053926681
0.002,55,0.02,0.017980884,0.062801946
0.003,55,0.02,0.024345704,0.070774263
0.004,55,0.02,0.029913003,0.078018738
0.005,55,0.02,0.034955227,0.084657571
0.006,55,0.02,0.039623677,0.09077467
0.007,55,0.02,0.044008388,0.09642577
0.008,55,0.02,0.048165757,0.101645581
0.009,55,0.02,0.052132544,0.10645348
0.01,55,0.02,0.055933508,0.110858073
0.02,55,0.02,0.087137191,0.132855011
0.03,55,0.02,0.109514308,0.124280115
0.04,55,0.02,0.126799297,0.106442226
0.05,55,0.02,0.141270567,0.089857465
0.06,55,0.02,0.154036672,0.076443358
0.07,55,0.02,0.16564437,0.065927093
0.08,55,0.02,0.1763911,0.057734049
0.09,55,0.02,0.18645393,0.051277643
0.1,55,0.02,0.195947329,0.046071792
0.11,55,0.02,0.20495265,0.041785494
0.12,55,0.02,0.213532809,0.038209385
0.13,55,0.02,0.221738439,0.035194503
0.14,55,0.02,0.229610488,0.032618849
0.15,55,0.02,0.237182259,0.030384668
0.16,55,0.02,0.244481536,0.028422495
0.17,55,0.02,0.251532303,0.026687114
0.18,55,0.02,0.258355661,0.025146822
0.19,55,0.02,0.264970109,0.023773995
0.2,55,0.02,0.271391651,0.02254191
0.21,55,0.02,0.277634073,0.021426568
0.22,55,0.02,0.283709409,0.020409355
0.23,55,0.02,0.289628431,0.019477712
0.24,55,0.02,0.295400982,0.018623317
0.25,55,0.02,0.301036089,0.017839358
0.001,60,0.02,0.009431116,0.053749502
0.002,60,0.02,0.016497923,0.062602031
0.003,60,0.02,0.022336589,0.070555902
0.004,60,0.02,0.027443454,0.07778559
0.005,60,0.02,0.032068737,0.0844131
0.006,60,0.02,0.036351414,0.090522343
0.007,60,0.02,0.040374198,0.096169193
0.008,60,0.02,0.044188907,0.101388579
0.009,60,0.02,0.047829321,0.106200119
0.01,60,0.02,0.051318191,0.110612532
0.02,60,0.02,0.079993007,0.132880981
0.03,60,0.02,0.100594562,0.124603578
0.04,60,0.02,0.116519946,0.106882124
0.05,60,0.02,0.12985764,0.090316496
0.06,60,0.02,0.141627941,0.076887379
0.07,60,0.02,0.152334569,0.066341877
0.08,60,0.02,0.162251567,0.058116989
0.09,60,0.02,0.171542019,0.051633925
0.1,60,0.02,0.180311147,0.046407212
0.11,60,0.02,0.188633493,0.042102798
0.12,60,0.02,0.1965666,0.038509696
0.13,60,0.02,0.204156826,0.035479747
